WMO_index,Station,Latitude,Longitude,Region
24918,PREOBRAZHENKA,60.05,108.0833333333,14
30975,PRIARGUNSK,50.3333333333,119.0666666667,11
29313,PUDINO,57.5625,79.4305555556,24
PTK,Petropavlovsk-Kamchatskiy,52.9700012207,158.75,74
31962,Primorskaya,43.6167,132.2333,82
39601,RADAR Barabinsk,55.35,78.3,49
39441,RADAR Izhevsk,56.8333333333,53.45,60
39481,RADAR Orenburg,51.6833333333,55.0666666667,81
39661,RADAR Ufa,54.55,55.8833333333,83
23758,RADUZHNYJ,62.15,77.3166666667,6
28710,RAEVSKY,54.0636111111,54.9277777778,83
25044,RAUCHUA,69.5,166.5833333333,
29923,REBRIHA,53.0819444444,82.3383333333,1
36020,RODINO,52.4855555556,80.1827777778,1
30650,ROMANOVKA,53.2,112.7833333333,31
36034,RUBCOVSK,51.5755555556,81.1994444444,1
31959,RUDNAJA PRISTAN',44.3666666667,135.85,
28552,SADRINSK,56.0666666667,63.65,4
23929,SAIM,60.3166666667,64.2166666667,6
23330,SALEHARD,66.5319444444,66.6744444444,69
23947,SALYM,60.0666666667,71.4833333333,6
28900,SAMARA (OGMS),53.25,50.2166666667,20
28807,SAMARA (SMYSHLJAEVKA),53.25,50.45,20
28334,SAMARY,57.35,58.2166666667,12
24652,SANGARY,63.9666666667,127.4666666667,54
21535,SANNIKOVA,74.6666666667,138.9,
23527,SARAN-PAUL',64.2833333333,60.8833333333,6
28418,SARAPUL,56.4666666667,53.7333333333,60
28598,SARGATSKOE,55.6,73.4833333333,50
28916,SARLYK,52.9333333333,54.75,81
36104,SARYG-SEP,51.4788888889,95.5777777778,58
21802,SASKYLAH,71.9666666667,114.0833333333,54
28456,SATROVO,56.5166666667,64.65,4
24462,SEBYAN-KYUEL',65.3,130.0,54
24661,SEGEN-KYUEL',64.0,130.3,54
25703,SEJMCHAN,62.9166666667,152.4166666667,63
31534,SEKTAGLI,50.4333333333,131.0166666667,77
30874,SELOPUGINO,51.65,117.5666666667,11
32509,SEMYACHIK,54.1166666667,159.9833333333,
28791,SERBAKUL',54.6333333333,72.4333333333,50
28044,SEROV,59.6,60.5333333333,12
29418,SEVERNOE,56.3375,78.3597222222,49
23986,SEVERO-ENISEJSK,60.3736111111,93.0172222222,10
32215,SEVERO-KURIL'SK,50.6833333333,156.1333333333,
20967,SEYAHA,70.1697222222,72.5136111111,69
29578,SHALINSKOE,55.7166666667,93.7466666667,10
29771,SHCHETINKINO,54.5383333333,93.4427777778,10
24329,SHELAGONTSY,66.25,114.2833333333,54
25922,SHELIHOVA,60.7166666667,155.8833333333,63
30862,SHILKA,51.8666666667,116.0333333333,11
29566,SHUMIHA,55.9361111111,92.2769444444,10
31442,SIMANOVSK,51.9833333333,127.65,38
29756,SIRA,54.5,89.9333333333,21
29498,SITKINO,56.35,98.3666666667,14
30692,SKOVORODINO,54.0,123.9666666667,38
25648,SLAUTNOE,63.2,167.85,74
29915,SLAVGOROD (29915-0),52.9666666667,78.65,1
31725,SMIDOVICH,48.6166666667,133.8333333333,72
23179,SNEZHNOGORSK,68.1,87.7666666667,10
32477,SOBOLEVO,54.3,155.9166666667,74
31478,SOFIJSKIJ PRIISK,52.2666666667,133.9833333333,77
24557,SOGO-HAYA,64.2833333333,126.45,54
30537,SOLNETHNAYA,54.0333333333,108.2666666667,14
30967,SOLOV'EVSK,49.9,115.75,11
29580,SOLYANKA,56.1666666667,95.2666666667,10
20871,SOPOCHNAYA KARGA,71.8752777778,82.7055555556,10
35011,SOROCHINSK,52.4333333333,53.1333333333,81
30745,SOSNOVO-OZERSKOE,52.5383333333,111.5577777778,31
31866,SOSUNOVO,46.5333333333,138.3333333333,82
23625,SOSVA,63.65,62.1,6
31770,SOVETSKAYA GAVAN',49.0,140.3,
31096,SPAFAR' EVA (OSTROV),59.1555555556,149.035,
25206,SREDNEKOLYMSK,67.45,153.7166666667,54
30471,SREDNIJ KALAR,55.8666666667,117.3666666667,11
25705,SREDNIKAN,62.45,152.3166666667,63
29111,SREDNY VASJUGAN,59.2166666667,78.2333333333,24
30777,SRETENSK,52.2333333333,117.7,11
29149,STEPANOVKA,58.6397222222,86.73,24
28825,STERLITAMAK,53.6033333333,55.9336111111,83
31392,STOJBA,52.8,131.7166666667,38
29274,STRELKA,58.0908333333,93.1616666667,10
24802,STRELKA CHUNYA,61.7386111111,102.8041666667,10
30726,SUHAJA,52.5516666667,107.1055555556,31
24136,SUHANA,68.6166666667,118.3333333333,54
29477,SUHOBUZIMSKOE,56.4969444444,93.2641666667,10
28655,SUMIHA,55.2333333333,63.3166666667,4
24738,SUNTAR,62.15,117.65,54
30198,SUON-TIT,58.0666666667,123.7166666667,54
23849,SURGUT,61.3438888889,73.4019444444,6
24790,SUSUMAN,62.7833333333,148.1666666667,63
31538,SUTUR,50.0666666667,132.1333333333,77
23376,SVETLOGORSK,66.9405555556,88.3708333333,10
29664,SVETLOLYUBOVO,55.0888888889,90.8477777778,10
31931,SVIJAGINO,44.8,133.0833333333,82
31445,SVOBODNYJ,51.45,128.1166666667,38
23802,SYKTYVKAR (23802-0),61.6766666667,50.7805555556,8
23804,SYKTYVKAR (23804-0),61.6772222222,50.7847222222,8
23975,SYM,60.3472222222,88.3636111111,10
23847,SYTOMINO,61.3,71.3,6
SKD,Salekhard,67.5,67.5,69
SAI,Sikhote-Alin' Biosphere Reserve (Terney),45.0,136.6000061035,82
SKV,Skovorodino,54.0,123.9700012207,38
SRG,Surgut,61.24,73.29,6
29541,TAJGA,56.0666666667,85.6166666667,76
25932,TAJGONOS,60.6833333333,160.4,
29594,TAJSHET,55.95,98.0,14
25808,TALAYA,61.1333333333,152.3833333333,63
29832,TALMENKA,53.8166666667,83.5833333333,1
30405,TANGUJ,55.3833333333,101.0333333333,14
30824,TANHOJ,51.5666666667,105.1166666667,31
25561,TANYURER,64.8666666667,174.4166666667,78
28493,TARA,56.9,74.3833333333,50
23552,TARKO-SALE,64.9113888889,77.7708333333,69
29379,TASEEVO,57.2,94.55,10
29956,TASTYP,52.8,89.9041666667,21
29605,TATARSK,55.2244444444,76.0188888889,49
28097,TAUROVO,59.5833333333,73.2833333333,6
28264,"TAVDA, BELYJYAR",58.05,65.35,12
23256,TAZOVSKIJ,67.4666666667,78.7333333333,69
24967,TEGYULTYA,60.4666666667,130.0,54
36078,TELI,51.0116666667,90.2116666667,58
23499,TEMBENCHI,64.9416666667,98.8722222222,10
24771,TEPLYJ KLYUCH,62.7833333333,136.85,54
31909,TERNEJ,45.0,136.6,82
32222,TEVI,59.6,160.7333333333,
28383,TEVRIZ,57.5166666667,72.4,50
21824,TIKSI,71.5833333333,128.9166666667,54
31961,TIMIRYAZEVSKIJ,43.8833333333,131.9666666667,82
29557,TISUL',55.7513888889,88.3,76
31754,TIVJAKU,48.6,137.05,77
29552,TJAZIN,56.1166666667,88.5166666667,76
29456,TJUHTET,56.5361111111,89.3166666667,10
28586,TJUKALINSK,55.8666666667,72.2166666667,50
28275,TOBOL'SK,58.15,68.25,35
29636,TOGUCHIN,55.2247222222,84.385,49
29848,TOGUL,53.4616666667,85.9291666667,1
30127,TOKMA,58.2333333333,105.7333333333,14
31137,TOKO,56.2833333333,131.1333333333,54
23662,TOL'KA,63.9944444444,82.0475,69
31005,TOMMOT,58.9666666667,126.2666666667,54
30439,TOMPA,55.1166666667,109.75,31
24671,TOMPO,63.95,135.8666666667,54
29430,TOMSK,56.5,84.9166666667,24
24843,TONGULAH,61.9166666667,124.55,54
36103,TOORA-HEM,52.4702777778,96.1191666667,58
30555,TROICKIJ PRIISK,54.6166666667,113.1333333333,31
23711,TROICKO-PECHERSKOE,62.7,56.1833333333,8
31655,TROICKOE,49.45,136.5666666667,77
28748,TROIZK,54.0833333333,61.6166666667,33
28359,TUGULYM,57.0666666667,64.6666666667,12
28712,TUIMAZY,54.5916666667,53.7138888889,83
30504,TULUN,54.6,100.6333333333,14
31683,TUMNIN,49.65,140.0833333333,77
30664,TUNGOKOCEN,53.5333333333,115.6166666667,11
30811,TUNKA,51.7333333333,102.5333333333,31
24725,TUOJ-HAYA,62.5333333333,111.2333333333,54
30576,TUPIK,54.4333333333,119.9,11
24507,TURA (24507-0),64.2694444444,100.2166666667,10
36092,TURAN,52.1447222222,93.9158333333,58
31913,TURIJ ROG,45.2166666667,131.9833333333,
28255,TURINSK,58.05,63.6833333333,12
36061,TUROCHAK,52.25,87.1269444444,70
23472,TURUHANSK,65.7944444444,87.9888888889,10
23589,TUTONCHANY,64.2077777778,93.7930555556,10
30173,TYANYA,59.0,119.8,54
31299,TYGDA,53.1,126.35,38
32071,TYMOVSKOE,50.7333333333,142.7166666667,53
30499,TYNDA,55.1833333333,124.6666666667,38
30526,TYRKA,54.4833333333,107.0666666667,14
28367,TYUMEN',57.1166666667,65.4333333333,35
21813,TYUMYATI,71.9166666667,123.5666666667,54
28158,Tabory,58.5333,64.5,12
TIK,Tiksi,71.5861663818,128.9188232422,54
DFE,Tomsk,56.5,85.1,24
TUR,Tura,64.1699981689,100.0699996948,10
TRH,Turukhansk,65.7799987793,87.9000015259,10
30455,UAKIT,55.4861111111,113.6194444444,31
29613,UBINSKOE,55.3055555556,79.6291666667,49
31026,UCHUR,58.7333333333,130.6166666667,54
31285,UDSKOE,54.5,134.4166666667,77
24982,UEGA,60.7166666667,142.7833333333,77
28722,UFA-DIOMA,54.7105555556,55.815,83
31016,UGINO,58.6333333333,128.5,54
32088,UGLEGORSK,49.0666666667,142.0333333333,53
23946,UGUT,60.5,74.0166666667,6
23606,UHTA,63.5752777778,53.8058333333,8
29576,UJAR,55.8183333333,94.315,10
31087,UL' YA,58.8166666667,141.85,
30823,ULAN-UDE,51.8333333333,107.6,31
30846,ULETY,51.35,112.4666666667,11
28629,ULU-TELJAK,54.9227777778,56.9805555556,83
28302,UNI,57.75,51.5,7
23453,URENGOJ,65.9627777778,78.4344444444,69
30781,URJUPINO,52.75,120.0333333333,11
31624,URMI,49.4,133.2333333333,77
28307,URZUM,57.1166666667,50.0,7
30712,USOL' E-SIBIRSKOE,52.7833333333,103.6833333333,14
31919,USSURIYSK,44.1497222222,132.0,82
23992,UST' -KAMO,60.7241666667,97.5144444444,10
30323,UST' -KUT,56.8,105.8,14
36083,UST' -USA,52.0569444444,92.1386111111,10
32287,UST'- HAJRJUZOVO,57.0952777778,156.7377777778,74
36229,UST'- KOKSA,50.2722222222,85.62,70
30635,UST'-BARGUZIN,53.4166666667,109.0166666667,31
24371,UST'-CHARKY,66.8,136.6833333333,54
23405,UST'-CIL'MA,65.4333333333,52.2666666667,8
28382,UST'-ISIM,57.6833333333,71.1833333333,50
31054,UST'-JUDOMA,59.1833333333,135.15,54
32408,UST'-KAMCHATSK,56.2369444444,162.6919444444,74
30772,UST'-KARA,52.7,118.8,11
23803,UST'-KULOM,61.6833333333,53.6833333333,8
30320,UST'-KUT,56.8566666667,105.73,14
24966,UST'-MAJYA,60.3833333333,134.45,54
31041,UST'-MIL',59.6333333333,133.0333333333,54
24382,UST'-MOMA,66.45,143.2333333333,54
30385,UST'-NJUKZHA,56.5833333333,121.5,38
21711,UST'-OLENEK,73.0,119.8666666667,54
24898,UST'-OMCHUG,61.1166666667,149.6333333333,63
23518,UST'-SUGOR,64.2666666667,57.6166666667,8
31474,UST'-UMAL'TA,51.6333333333,133.2666666667,77
23412,UST'-USA,65.9841666667,56.9058333333,8
32252,UST'-VOYAMPOLKA,58.5,159.1666666667,74
30713,UST'ORDYNSKIJ,52.8166666667,104.7666666667,14
30514,UST-UDA,54.1666666667,103.0166666667,14
30764,USUGLI,52.65,115.1666666667,11
29864,UYBAT,53.7166666667,90.3666666667,21
29653,UZUR (29653-0),55.3,89.8166666667,10
30637,UZUR (30637-0),53.3166666667,107.7333333333,14
USV,Ust'-Vym' (Syktyvkar - I),62.2299995422,50.4000015259,8
21978,VAL' KARKAJ,70.0838888889,170.9252777778,78
24908,VANAVARA,60.3361111111,102.2944444444,10
23966,VANZIL'-KYNAK,60.35,84.0833333333,24
23112,VARANDEJ,68.8038888889,57.9855555556,47
23982,VEL' MO,61.0158333333,93.4305555556,10
28216,VERESCAGINO,58.0833333333,54.6833333333,15
23578,VERESHCHAGINO,64.2347222222,87.5730555556,10
30229,VERHNE-MARKOVO,57.3333333333,107.0666666667,14
25538,VERHNEE PENZINO,64.2166666667,164.2333333333,74
23678,VERHNEIMBATSK,63.1555555556,87.9680555556,10
28833,VERHNEURAL'SK,53.8833333333,59.2,33
24644,VERHNEVILYUJSK,63.45,120.3166666667,54
28541,VERHNIJ UFALEJ,56.0833333333,60.3,33
29789,VERHNJAJA GUTARA,54.2166666667,96.9666666667,14
24266,VERHOJANSK,67.5666666667,133.4,54
28144,VERHOTUR'E,58.8666666667,60.7833333333,12
24668,VERHOYANSKIJ PEREVOZ,63.3166666667,132.0166666667,54
31418,VESELAJA GORKA,52.2833333333,135.8,77
23701,VESLJANA,62.9977777778,50.8958333333,8
28481,VIKULOVO,56.8166666667,70.6166666667,35
24641,VILJUJSK,63.7833333333,121.6166666667,54
30054,VITIM,59.45,112.5833333333,54
30142,VIZIRNYJ,58.8833333333,111.25,14
28502,VJATSKIE POLJANY,56.2333333333,51.0333333333,7
31786,VJAZEMSKAJA,47.55,134.8166666667,77
31960,VLADIVOSTOK,43.1166666667,131.9166666667,82
31977,VLADIVOSTOK (SAD GOROD),43.2666666667,132.05,82
36022,VOLCIHA,52.0216666667,80.3402777778,1
20982,VOLOCHANKA,70.9666666667,94.5,10
23823,VONEGAN,61.9552777778,64.9030555556,6
23226,VORKUTA,67.4916666667,63.9716666667,8
23973,VOROGOVO,61.0305555556,89.6138888889,10
24679,VOSTOCHNAYA,63.2166666667,139.6,54
VTM,Vitim,59.4500007629,112.5800018311,54
VLB,Vladivostok,43.1199989319,131.8999938965,82
36064,YAJLJU,51.7708333333,87.6052777778,70
23812,YAKSHA,61.8333333333,56.8666666667,8
28465,YALTUROVOSK,56.6833333333,66.35,35
23463,YANOV-STAN,65.9772222222,84.3277777778,10
28366,YARKOVO,57.4166666667,67.0833333333,35
24219,YAROL'IN,67.1333333333,108.5333333333,54
24975,YNYKCHAN,60.3666666667,137.5,54
31062,YUGORENOK,59.7666666667,137.6666666667,54
23635,YUIL' SK,63.6666666667,69.6,6
24588,YURTY,64.05,141.8833333333,54
YAK,Yakutsk,62.0800018311,129.75,54
SVR,Yekaterinburg / Sverdlovsk,56.7999992371,60.6300010681,12
29833,ZALESOVO,53.9397222222,84.79,1
30741,ZAMAKTA,52.7666666667,109.9666666667,31
31527,ZAVITAJA,50.1166666667,129.4666666667,38
29712,ZDVINSK,54.7166666667,78.6666666667,49
31300,ZEJA,53.7413888889,127.2763888889,38
30521,ZHIGALOVO,54.8,105.1666666667,14
24343,ZHIGANSK,66.7666666667,123.4,54
35026,ZILAIR,52.24028,57.47944,83
30669,ZILOVO,53.0666666667,117.4833333333,11
30603,ZIMA,53.9333333333,102.05,14
30765,ZJUL'ZJA,52.55,116.2,11
28630,ZLATOUST,55.1666666667,59.6666666667,33
36038,ZMEINOGORSK,51.155,82.1702777778,1
31829,ZOLOTOJ,47.3166666667,138.9833333333,82
28756,ZVERINOGOLOVSKOE,54.4666666667,64.8666666667,4
25400,ZYRYANKA (25400-0),65.7333333333,150.9,54
25400,ZYRYANKA (25400-1),65.7333333333,150.9,54
25403,ZYRYANKA (RS),65.7333333333,150.9,54
ZHI,Zhigansk,66.793,123.351,54
ZVG,Zvenigorod,55.7000007629,36.7999992371,45
22365,ABRAMOVSKIJ MAJAK,66.4088888889,43.2675,27
37663,AKHTY,41.4666666667,47.75,79
27679,ALATYR',54.8166666667,46.5833333333,34
27428,ALEKSANDROV,56.4,38.75,65
34391,ALEKSANDROV-GAJ,50.15,48.55,55
37001,ANAPA,44.8833333333,37.2833333333,
34238,ANNA,51.4833333333,40.4166666667,68
22213,APATITY,67.5508333333,33.3622222222,46
22543,ARHANGEL'SK (22543-0),64.6247222222,40.5113888889,27
22550,ARHANGEL'SK (22550-0),64.5041666667,40.7277777778,27
37031,ARMAVIR (37031-0),44.9833333333,41.1166666667,40
27593,ARSK,56.0913888889,49.8641666667,23
27653,ARZAMAS,55.3666666667,43.7833333333,25
34964,ARZGIR,45.4,44.2,57
34880,ASTRAHAN' (34880-0),46.2833333333,47.9833333333,28
34882,ASTRAHAN' (34882-1),46.2833333333,47.9833333333,28
34069,ATKARSK,51.8666666667,45.0333333333,55
34723,AZOV,47.1166666667,39.4166666667,17
AHK,Arkhangel'sk,64.5800018311,40.5,27
ASN,Astrakhan,45.75,47.9199981689,28
27008,BABAEVO,59.4041666667,35.9113888889,66
34152,BALASHOV,51.55,43.15,55
20107,BARENTSBURG,78.0555555556,14.2211111111,
34214,BELGOROD,50.6333333333,36.5833333333,29
27955,BELINSKIJ,52.9666666667,43.4,37
26069,BELOGORKA,59.35,30.1333333333,42
37013,BELORECENSK,44.75,39.9,40
22939,BELOZERSK,60.0202777778,37.7591666667,66
26585,BELYJ,55.8333333333,32.9333333333,59
34958,BLAGODARNYJ,45.1,43.45,57
34110,BOGORODITSKOE-FENINO,51.1666666667,37.35,29
34336,BOGUCAR,49.9333333333,40.5666666667,68
34445,BOKOVSKAJA,49.2166666667,41.8333333333,17
26298,BOLOGOE,57.8833333333,34.0333333333,59
34146,BORISOGLEBSK,51.3666666667,42.0833333333,68
26291,BOROVICI,58.4166666667,33.9,48
26898,BRJANSK,53.25,34.3166666667,30
37061,BUDENNOVSK,44.7833333333,44.1333333333,57
22193,BUGRINO,68.7802777778,49.3011111111,47
27242,BUJ,58.4833333333,41.5333333333,9
37471,BUJNAKSK,42.8166666667,47.1166666667,79
27581,CEBOKSARY,56.0833333333,47.3333333333,34
27113,CEREPOVEC,59.2808333333,38.0186111111,66
34578,CERNYJ JAR,48.0666666667,46.1166666667,28
34432,CERTKOVO,49.3833333333,40.1666666667,17
26711,CHERNYAHOVSK,54.6369444444,21.7933333333,80
KWZ,Caucasus,43.7000007629,40.2166671753,40
CLZ,Central Forest,56.5999984741,32.7999992371,59
CYM,Cimljansk,47.7299995422,42.25,17
34267,DANILOVKA,50.3666666667,44.1166666667,13
26381,DEMJANSK,57.65,32.4666666667,48
37470,DERBENT,42.0666666667,48.3,79
27799,DIMITROVGRAD (27799-0),54.2333333333,49.6,64
34858,DIVNOE,45.9166666667,43.35,57
26268,DNO,57.8166666667,29.95,16
34785,DOSANG,46.9166666667,47.9333333333,28
27415,DUBNA,56.74,37.25,45
22762,DVINSKIJ BEREZNIK,62.8283333333,42.7919444444,27
37009,DZHUBGA,44.3333333333,38.7166666667,40
DAK,Danki,54.9000015259,37.7999992371,45
26099,EFIMOVSKAJA,59.5,34.7,42
27921,EFREMOV,53.15,38.1166666667,3
34727,EJSK,46.8,38.2666666667,
34476,EL'TON,49.1333333333,46.85,13
34253,ELAN',50.95,43.7333333333,13
27648,ELAT'MA,54.95,41.7666666667,18
27928,ELEC,52.6333333333,38.5166666667,62
34861,ELISTA,46.3,44.1833333333,73
22656,EMECK,63.4794444444,41.7958333333,27
22413,ENGOZERO,65.7833333333,33.9333333333,26
34186,ERSHOV,51.3666666667,48.3,55
34356,FROLOVO,49.8,43.6666666667,13
27507,GAGARIN,55.5166666667,35.0333333333,56
27243,GALIC,58.3833333333,42.3666666667,9
26157,GDOV,58.7333333333,27.8333333333,16
37004,GELENDZHIK,44.5666666667,38.0833333333,40
37058,GEORGIEVSK,44.1333333333,43.45,57
34740,GIGANT,46.5166666667,41.35,17
37014,GORJACIJ KLJUC,44.6333333333,39.1,40
37017,GORNYIJ,44.2833333333,39.2666666667,40
27453,GORODEC,56.6833333333,43.4333333333,25
34845,GORODOVIKOVSK,46.0666666667,41.9666666667,73
34202,GOTNJA,50.8,35.7666666667,29
22422,GRIDINO,65.9,34.7666666667,26
37235,GROZNYJ,43.25,45.7166666667,32
37244,GUDERMES,43.35,46.1166666667,32
37463,GUNIB,42.4,46.9666666667,79
27539,GUS'-HRUSTAL'NYJ,55.6,40.65,65
37248,HASAVJURT,43.25,46.5833333333,79
26378,HOLM,57.15,31.1833333333,48
22559,HOLMOGORY,64.2205555556,41.6588888889,27
34083,HVALYNSK,52.5,48.0833333333,55
34868,IKI-BURUL,45.8,44.6333333333,73
34461,ILOVLYA,49.3,44.0,13
22292,INDIGA,67.6891666667,48.6836111111,47
27872,INZA,53.85,46.4166666667,64
27347,IVANOVO,56.95,40.9666666667,71
37473,IZBERG,42.5333333333,47.9166666667,
22798,JARENSK,62.1716666667,49.1094444444,27
27485,JOSKAR-OLA,56.64,47.7791666667,43
27355,JUR'EVEC,57.3333333333,43.1166666667,71
JNS,Janiskoski,68.9333343506,28.8500003815,46
34247,KALACH,50.4166666667,41.05,68
22408,KALEVALA,65.2166666667,31.15,26
22638,KALGACHIHA,63.3269444444,36.71,27
26702,KALININGRAD,54.7263888889,20.5583333333,80
26708,KALININGRAD (NIZOV'E),54.69639,20.76583,80
27703,KALUGA,54.5533333333,36.3694444444,61
34139,KAMENNAJA STEP',51.05,40.7,68
34535,KAMENSK-SAHTINSKIJ,48.3,40.3,17
34363,KAMYSIN,50.0833333333,45.3666666667,13
27981,KANADEJ,53.15,47.5166666667,64
27587,KANASH,55.5166666667,47.4666666667,34
22217,KANDALAKSHA,67.1691666667,32.3541666667,46
22249,KANEVKA,67.1280555556,39.6663888889,46
34825,KANEVSKAJA,46.0666666667,38.9666666667,40
22165,KANIN NOS,68.6552777778,43.2875,47
34072,KARABULAK,52.3333333333,46.3666666667,55
22845,KARGOPOL',61.5066666667,38.9347222222,27
22671,KARPOGORY,64.0105555556,44.4494444444,27
22334,KASHKARANTSY,66.3369444444,36.0169444444,46
27316,KASIN,57.3333333333,37.5666666667,59
27627,KASIRA,54.8333333333,38.15,45
37597,KASUMKENT,41.6666666667,48.05,79
27595,KAZAN' (27595-0),55.74,49.2044444444,23
27595,KAZAN' (27595-1),55.6075,49.2941666667,23
27594,KAZAN'(VYAZOVYE),55.8153,48.5106,23
34344,KAZANSKAJA,49.8,41.15,17
22522,KEM',64.95,34.65,
22520,KEM' - PORT,64.9833333333,34.8,
22456,KEPINO,65.3825,41.8811111111,27
27346,KINESMA,57.4166666667,42.1833333333,71
26059,KINGISEPP,59.3666666667,28.6,42
26080,KIRISHI,59.45,32.0333333333,42
27198,KIROV (27198-0),58.59,49.4097222222,7
27199,KIROV (27199-0),58.5666666667,49.5666666667,7
27957,KIRSANOV,52.6666666667,42.7166666667,22
37163,KIZLJAR,43.8333333333,46.7166666667,79
27417,KLIN,56.35,36.75,45
37085,KOCHUBEJ,44.4,46.55,79
22583,KOJNAS,64.75,47.65,27
22529,KOLEZMA,64.2333333333,35.8833333333,26
27164,KOLOGRIV,58.8166666667,44.3166666667,9
27625,KOLOMNA,55.1333333333,38.7333333333,45
34975,KOMSOMOL' SKIJ,45.35,46.0333333333,73
22727,KONDOPOGA,62.1666666667,34.3,26
22749,KONEVO,62.1333333333,39.3,27
22951,KONOSHA,60.9852777778,40.2575,27
34644,KONSTANTINOVSK,47.5833333333,41.1,17
27026,KOROBOVO,59.6163888889,39.1669444444,66
22695,KOSLAN,63.45,48.9166666667,8
27333,KOSTROMA,57.7333333333,40.7833333333,9
27283,KOTEL'NIC,58.3,48.35,7
34655,KOTEL'NIKOVO,47.6333333333,43.15,13
22887,KOTLAS,61.2394444444,46.6894444444,27
22312,KOVDA,66.6872222222,32.8847222222,46
27479,KOZ'MODEM'JANSK,56.3333333333,46.5833333333,43
26976,KRASNAJA GORA,53.0166666667,31.6,30
37107,KRASNAYA POLYANA,43.6833333333,40.2,40
22876,KRASNOBORSK,61.5491666667,45.9386111111,27
34929,KRASNODAR,45.0333333333,39.15,40
22235,KRASNOSCEL'E,67.3505555556,37.0508333333,46
27756,KRASNOSLOBODSK,54.4333333333,43.7666666667,2
27369,KRASNYE BAKI,57.1333333333,45.1666666667,25
27215,KRASNYJ HOLM,58.0333333333,37.1,59
34273,KRASNYJ KUT,50.95,46.9666666667,55
26285,KRESTCY,58.2666666667,32.5333333333,48
34936,KROPOTKIN,45.4333333333,40.5666666667,40
34915,KUBANSKAYA (TEMRYUK),45.3166666667,37.3833333333,40
27296,KUMENY,58.1,49.9166666667,7
34009,KURSK,51.7666666667,36.1666666667,41
34737,KUSHCHEVSKAJA,46.5333333333,39.6166666667,40
KSL,Kislovodsk,43.7299995422,42.6599998474,75
34920,Krasnodar,45.0419,39.1525,40
34984,LAGAN',45.4,47.35,73
22983,LAL'SK,60.7,47.6,7
22573,LESUKONSKOE,64.9,45.7666666667,27
34887,LIMAN,45.8,47.2166666667,28
27930,LIPETSK,52.7,39.5166666667,62
34231,LISKI,51.0,39.5,68
34013,LIVNY,52.4333333333,37.6,51
26078,LJUBAN',59.35,31.2333333333,42
22913,LODEJNOE POLE,60.7166666667,33.55,42
22127,LOVOZERO,68.0038888889,35.0308333333,46
27665,LUKOJANOV,55.0333333333,44.5,25
37259,MAHACHKALA (37259-1),43.0,47.5,
37472,MAHACHKALA (37472-0),43.0,47.5,
37021,MAJKOP,44.6166666667,40.0833333333,19
27208,MAKSATIKHA,57.8,35.9,59
27606,MALOJAROSLAVEC,55.0166666667,36.4833333333,61
34662,MALYE DERBETY,47.9333333333,44.7,73
34625,MATVEEV KURGAN,47.5666666667,38.8833333333,17
27817,MCENSK,53.3833333333,36.5333333333,3
22721,MEDVEZEGORSK,62.9166666667,34.4333333333,26
22471,MEZEN',65.8725,44.2080555556,27
27935,MICURINSK,52.8833333333,40.4833333333,22
27729,MIHAJLOV,54.2333333333,39.0333333333,18
34438,MILLEROVO,48.9333333333,40.3833333333,17
37054,MINERAL'NYE VODY (37054-0),44.2333333333,43.0666666667,57
37055,MINERAL'NYE VODY (37055-1),44.2166666667,43.1,57
22212,MONCHEGORSK,67.9422222222,32.9241666667,46
34545,MOROZOVSK,48.35,41.8666666667,17
27848,MORSANSK,53.45,41.8,22
22361,MORZHOVEC,66.7166666667,42.4833333333,27
22481,MOSEEVO,65.7666666667,46.2,27
27612,MOSKVA (DOLGOPRUDNYJ),55.93,37.5183333333,45
27713,MOSKVA (DOLGOPRUDNYJ) (RS),55.93,37.5183333333,45
27612,MOSKVA VDNH,55.8333333333,37.6166666667,44
27509,MOZAJSK,55.5166666667,36.0,45
37145,MOZDOK,43.7333333333,44.6666666667,36
22551,MUD'JUG,64.8530555556,40.2802777778,27
27097,MURASI,59.3833333333,48.9833333333,7
22113,MURMANSK (22113-0),68.9558333333,33.0427777778,46
22113,MURMANSK (22113-1),68.9833333333,33.1166666667,46
22008,MURMANSK (RS),68.9833333333,33.1166666667,46
27549,MUROM,55.6,42.0333333333,65
22282,MYS MIKULKIN,67.8055555556,46.6516666667,47
MSC,Moscow,55.75,37.3666648865,45
ELB,Mt. Elbrus,43.3199996948,42.4700012207,39
MRM,Murmansk,68.9666671753,33.0499992371,46
37212,NAL'CIK,43.5333333333,43.6333333333,39
27611,NARO-FOMINSK,55.3833333333,36.7,45
37218,NAZRAN',43.15,44.85,5
37036,NEVINNOMYSSK,44.6333333333,41.9666666667,57
22004,NIKEL',69.4102777778,30.2088888889,46
27066,NIKOL'SK,59.5338888889,45.4611111111,66
26167,NIKOLAEVSKOE,58.5666666667,29.8,42
27252,NIKOLO-POLOMA,58.35,43.3833333333,9
22105,NIVANKYL',68.3530555556,30.7197222222,46
27459,NIZHNIJ NOVGOROD,56.2666666667,44.0,25
34555,NIZHNY-CHIR,48.3333333333,43.1166666667,13
22383,NIZHNYAYA PESHA,66.7394444444,47.7197222222,47
22854,NJANDOMA,61.6794444444,40.1952777778,27
27393,NOLINSK,57.55,49.95,7
22917,NOVAJA LADOGA,60.1166666667,32.3166666667,42
26179,NOVGOROD,58.5166666667,31.25,48
